idUsuario,nome,estado,telefone,dataNascimento,cidade,email,apelido,pais,foto,nivel,numeroAvaliacoes,IDTipoGeneroFK,IDFonteFK
303527,anaira,NULL,NULL,NULL,NULL,NULL,anaira,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,8
136850,paloma,NULL,NULL,NULL,NULL,NULL,paloma,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,8
145485,vilma,NULL,NULL,NULL,NULL,NULL,vilma,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
303530,amyson,NULL,NULL,NULL,NULL,NULL,amyson,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
148313,roseane,NULL,NULL,NULL,NULL,NULL,roseane,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,8
186247,igor,NULL,NULL,NULL,NULL,NULL,igor,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,8
142462,raian,NULL,NULL,NULL,NULL,NULL,raian,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
136137,vinícius,NULL,NULL,NULL,NULL,NULL,vinícius,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,8
137075,tassia,NULL,NULL,NULL,NULL,NULL,tassia,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
128889,nayane,NULL,NULL,NULL,NULL,NULL,nayane,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,8
128493,karine,NULL,NULL,NULL,NULL,NULL,karine,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,8
128315,leandro,NULL,NULL,NULL,NULL,NULL,leandro,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,8
274547,irziane,NULL,NULL,NULL,NULL,NULL,irziane,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,8
303532,geilson,NULL,NULL,NULL,NULL,NULL,geilson,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
303820,"Kassia Pedroza",NULL,NULL,NULL,NULL,NULL,"Kassia Pedroza",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,11,2,6
212029,"Kátia Simone",NULL,NULL,NULL,NULL,NULL,"Kátia Simone",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,11,1,6
303863,thaynná,NULL,NULL,NULL,NULL,NULL,thaynná,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
303866,isana08,NULL,NULL,NULL,NULL,NULL,isana08,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,8
275576,ítalo,NULL,NULL,NULL,NULL,NULL,ítalo,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,8
148517,jesse,NULL,NULL,NULL,NULL,NULL,jesse,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
128483,augusto,NULL,NULL,NULL,NULL,NULL,augusto,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,8
144368,angelita,NULL,NULL,NULL,NULL,NULL,angelita,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
136139,manu,NULL,NULL,NULL,NULL,NULL,manu,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,8
43075,"Lorena Carvalho",NULL,NULL,NULL,NULL,NULL,"Lorena Carvalho",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,10,1,6
304146,"Joanna Katarina",NULL,NULL,NULL,NULL,NULL,"Joanna Katarina",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,2,1,6
193125,"Homero Barbalho",NULL,NULL,NULL,NULL,NULL,"Homero Barbalho",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,492,3,6
189721,val,NULL,NULL,NULL,NULL,NULL,val,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
136187,giselli,NULL,NULL,NULL,NULL,NULL,giselli,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
128443,thainá,NULL,NULL,NULL,NULL,NULL,thainá,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
148941,jeferson,NULL,NULL,NULL,NULL,NULL,jeferson,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,8
128766,everton,NULL,NULL,NULL,NULL,NULL,everton,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,8
224228,deyvson,NULL,NULL,NULL,NULL,NULL,deyvson,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
136147,j,NULL,NULL,NULL,NULL,NULL,j,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
128053,marcio,NULL,NULL,NULL,NULL,NULL,marcio,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,8
304161,beckenbauer,NULL,NULL,NULL,NULL,NULL,beckenbauer,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
128887,elizabete,NULL,NULL,NULL,NULL,NULL,elizabete,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,8
304166,gilvando,NULL,NULL,NULL,NULL,NULL,gilvando,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,8
148281,icaro,NULL,NULL,NULL,NULL,NULL,icaro,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
128580,andreia,NULL,NULL,NULL,NULL,NULL,andreia,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,8
136939,alvaro,NULL,NULL,NULL,NULL,NULL,alvaro,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,8
239992,"Kleriston Silvestre",NULL,NULL,NULL,NULL,NULL,"Kleriston Silvestre",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,174,3,6
304490,"Romiza Mary B. Tavares",NULL,NULL,NULL,NULL,NULL,"Romiza Mary B. Tavares",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,12,3,6
136845,daniele,NULL,NULL,NULL,NULL,NULL,daniele,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,8
140805,mikaele,NULL,NULL,NULL,NULL,NULL,mikaele,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
304503,widilane,NULL,NULL,NULL,NULL,NULL,widilane,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,8
224156,hermínia,NULL,NULL,NULL,NULL,NULL,hermínia,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
128645,marina,NULL,NULL,NULL,NULL,NULL,marina,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,8
140016,walter,NULL,NULL,NULL,NULL,NULL,walter,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
31699,"Carlos Henrique",NULL,NULL,NULL,NULL,NULL,"Carlos Henrique",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,19,2,6
193351,"Jose fernando Rodrigus Da Silva",NULL,NULL,NULL,NULL,NULL,"Jose fernando Rodrigus Da Silva",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,228,2,6
285217,cecyliana,NULL,NULL,NULL,NULL,NULL,cecyliana,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,8
189261,ailton,NULL,NULL,NULL,NULL,NULL,ailton,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
128136,luan,NULL,NULL,NULL,NULL,NULL,luan,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
304853,jecy,NULL,NULL,NULL,NULL,NULL,jecy,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
304854,mcriley,NULL,NULL,NULL,NULL,NULL,mcriley,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
128049,emanuel,NULL,NULL,NULL,NULL,NULL,emanuel,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,8
224238,waldeney,NULL,NULL,NULL,NULL,NULL,waldeney,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
304856,riodenis,NULL,NULL,NULL,NULL,NULL,riodenis,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,8
148399,damião,NULL,NULL,NULL,NULL,NULL,damião,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
304855,ranilson,NULL,NULL,NULL,NULL,NULL,ranilson,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
305094,"Valdisia Pimentel",NULL,NULL,NULL,NULL,NULL,"Valdisia Pimentel",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,21,3,6
14943,"Victor Costa",NULL,NULL,NULL,NULL,NULL,"Victor Costa",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,77,2,6
305095,"Ka Methenits",NULL,NULL,NULL,NULL,NULL,"Ka Methenits",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,89,3,6
68907,"Marco Antonio",NULL,NULL,NULL,NULL,NULL,"Marco Antonio",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,22,2,6
305096,"Jose Edson da Costa Edson",NULL,NULL,NULL,NULL,NULL,"Jose Edson da Costa Edson",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,20,2,6
148386,thatiane,NULL,NULL,NULL,NULL,NULL,thatiane,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,8
305104,itamarcio,NULL,NULL,NULL,NULL,NULL,itamarcio,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,8
128390,john,NULL,NULL,NULL,NULL,NULL,john,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
305106,ialle,NULL,NULL,NULL,NULL,NULL,ialle,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
128901,bárbara,NULL,NULL,NULL,NULL,NULL,bárbara,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
305110,angėlica,NULL,NULL,NULL,NULL,NULL,angėlica,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
305108,adones,NULL,NULL,NULL,NULL,NULL,adones,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
224014,talyta,NULL,NULL,NULL,NULL,NULL,talyta,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
142596,sandro,NULL,NULL,NULL,NULL,NULL,sandro,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,8
306777,Durval,NULL,NULL,NULL,NULL,NULL,Durval,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,4,3,6
211807,"Daniel Tojal",NULL,NULL,NULL,NULL,NULL,"Daniel Tojal",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,26,2,6
306778,FRJDESOUZA,NULL,NULL,NULL,NULL,NULL,FRJDESOUZA,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,10,3,6
218657,"DIÁGORAS MENDES ALENCAR (Diágoras Mendes)",NULL,NULL,NULL,NULL,NULL,"DIÁGORAS MENDES ALENCAR (Diágoras Mendes)",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,114,3,6
306790,jerffeson,NULL,NULL,NULL,NULL,NULL,jerffeson,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
144166,tatiany,NULL,NULL,NULL,NULL,NULL,tatiany,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
128943,pamela,NULL,NULL,NULL,NULL,NULL,pamela,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
143113,juliete,NULL,NULL,NULL,NULL,NULL,juliete,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,8
127992,thayane,NULL,NULL,NULL,NULL,NULL,thayane,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,8
308456,"Sabrina Tenório",NULL,NULL,NULL,NULL,NULL,"Sabrina Tenório",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,3,1,6
308457,Cândido,NULL,NULL,NULL,NULL,NULL,Cândido,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,16,2,6
128972,carine,NULL,NULL,NULL,NULL,NULL,carine,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
128760,angelica,NULL,NULL,NULL,NULL,NULL,angelica,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
180163,arnoldo,NULL,NULL,NULL,NULL,NULL,arnoldo,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
128927,marco,NULL,NULL,NULL,NULL,NULL,marco,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,8
128859,dani,NULL,NULL,NULL,NULL,NULL,dani,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
308469,maryland,NULL,NULL,NULL,NULL,NULL,maryland,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
136795,kátia,NULL,NULL,NULL,NULL,NULL,kátia,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,8
308470,mariza,NULL,NULL,NULL,NULL,NULL,mariza,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,8
308471,raynara,NULL,NULL,NULL,NULL,NULL,raynara,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
310085,"André Brayner",NULL,NULL,NULL,NULL,NULL,"André Brayner",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,31,2,6
310086,"Karina Castro Aguirre",NULL,NULL,NULL,NULL,NULL,"Karina Castro Aguirre",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,207,1,6
310087,"juliana farias",NULL,NULL,NULL,NULL,NULL,"juliana farias",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,15,1,6
233894,"João Nepomuceno",NULL,NULL,NULL,NULL,NULL,"João Nepomuceno",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,27,2,6
136916,kleber,NULL,NULL,NULL,NULL,NULL,kleber,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,8
128312,rayanne,NULL,NULL,NULL,NULL,NULL,rayanne,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,8
128518,antônio,NULL,NULL,NULL,NULL,NULL,antônio,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,8
136951,dayanne,NULL,NULL,NULL,NULL,NULL,dayanne,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,8
128415,victoria,NULL,NULL,NULL,NULL,NULL,victoria,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,8
128822,gisele,NULL,NULL,NULL,NULL,NULL,gisele,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,8
311629,"Marina Carmelindo",NULL,NULL,NULL,NULL,NULL,"Marina Carmelindo",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,1,1,6
233866,"Cristianne Salles",NULL,NULL,NULL,NULL,NULL,"Cristianne Salles",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,8,1,6
47678,"Jose Silva",NULL,NULL,NULL,NULL,NULL,"Jose Silva",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,62,2,6
217068,"Jéssica Nóbrega",NULL,NULL,NULL,NULL,NULL,"Jéssica Nóbrega",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,13,1,6
136921,millena,NULL,NULL,NULL,NULL,NULL,millena,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
150411,dandara,NULL,NULL,NULL,NULL,NULL,dandara,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,8
136307,alisson,NULL,NULL,NULL,NULL,NULL,alisson,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
148264,leo,NULL,NULL,NULL,NULL,NULL,leo,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,8
279017,ceça,NULL,NULL,NULL,NULL,NULL,ceça,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
311640,erlibeth,NULL,NULL,NULL,NULL,NULL,erlibeth,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,8
311637,ruann,NULL,NULL,NULL,NULL,NULL,ruann,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,8
254732,gracivaldo,NULL,NULL,NULL,NULL,NULL,gracivaldo,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
146830,milton,NULL,NULL,NULL,NULL,NULL,milton,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
136205,gilson,NULL,NULL,NULL,NULL,NULL,gilson,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
311639,mia,NULL,NULL,NULL,NULL,NULL,mia,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
128938,ricardson,NULL,NULL,NULL,NULL,NULL,ricardson,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
190345,mark,NULL,NULL,NULL,NULL,NULL,mark,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
128675,mateus,NULL,NULL,NULL,NULL,NULL,mateus,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,8
311642,risolene,NULL,NULL,NULL,NULL,NULL,risolene,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
311641,heziel,NULL,NULL,NULL,NULL,NULL,heziel,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
190247,dilma,NULL,NULL,NULL,NULL,NULL,dilma,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
311643,aldeci,NULL,NULL,NULL,NULL,NULL,aldeci,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
128871,érika,NULL,NULL,NULL,NULL,NULL,érika,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,8
211214,"Katia de Lima Gomes dos Santos",NULL,NULL,NULL,NULL,NULL,"Katia de Lima Gomes dos Santos",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,4,1,6
313172,"Arthur Chico",NULL,NULL,NULL,NULL,NULL,"Arthur Chico",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,11,2,6
313185,frb,NULL,NULL,NULL,NULL,NULL,frb,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
252922,hermínio,NULL,NULL,NULL,NULL,NULL,hermínio,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
135868,sofia,NULL,NULL,NULL,NULL,NULL,sofia,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,8
314738,"williane Priscila",NULL,NULL,NULL,NULL,NULL,"williane Priscila",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,2,1,6
314739,"Marconi Pierre",NULL,NULL,NULL,NULL,NULL,"Marconi Pierre",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,247,2,6
180098,yanne,NULL,NULL,NULL,NULL,NULL,yanne,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,8
314747,haleide,NULL,NULL,NULL,NULL,NULL,haleide,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
136854,cecília,NULL,NULL,NULL,NULL,NULL,cecília,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,8
314746,ramos,NULL,NULL,NULL,NULL,NULL,ramos,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
314750,"douglas roberto lima",NULL,NULL,NULL,NULL,NULL,"douglas roberto lima",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,2
316281,"Gabriellar Vieira",NULL,NULL,NULL,NULL,NULL,"Gabriellar Vieira",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,2,3,6
45977,"Lucas Santos",NULL,NULL,NULL,NULL,NULL,"Lucas Santos",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,0,2,6
316282,"clara lima",NULL,NULL,NULL,NULL,NULL,"clara lima",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,1,1,6
215968,"Diego Ramon Queiroz",NULL,NULL,NULL,NULL,NULL,"Diego Ramon Queiroz",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,12,2,6
9889,"B S",NULL,NULL,NULL,NULL,NULL,"B S",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,61,3,6
255395,"César Barbosa",NULL,NULL,NULL,NULL,NULL,"César Barbosa",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,16,2,6
139141,lukas,NULL,NULL,NULL,NULL,NULL,lukas,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
129010,gabrielli,NULL,NULL,NULL,NULL,NULL,gabrielli,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,8
273260,ilsa,NULL,NULL,NULL,NULL,NULL,ilsa,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
190117,polyanna,NULL,NULL,NULL,NULL,NULL,polyanna,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,8
283584,marcilio,NULL,NULL,NULL,NULL,NULL,marcilio,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
317734,"JOAQUIM VIEIRA",NULL,NULL,NULL,NULL,NULL,"JOAQUIM VIEIRA",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,1,2,6
74210,"Alexandra Souza",NULL,NULL,NULL,NULL,NULL,"Alexandra Souza",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,42,2,6
252944,hadassa,NULL,NULL,NULL,NULL,NULL,hadassa,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
233970,"Romulo Ferreira",NULL,NULL,NULL,NULL,NULL,"Romulo Ferreira",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,149,2,6
136883,raphael,NULL,NULL,NULL,NULL,NULL,raphael,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,8
319191,boris,NULL,NULL,NULL,NULL,NULL,boris,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
145795,gabriella,NULL,NULL,NULL,NULL,NULL,gabriella,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
190166,ivson,NULL,NULL,NULL,NULL,NULL,ivson,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
319379,cristineize,NULL,NULL,NULL,NULL,NULL,cristineize,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,8
147621,gil,NULL,NULL,NULL,NULL,NULL,gil,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
137502,luísa,NULL,NULL,NULL,NULL,NULL,luísa,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,8
319381,isys,NULL,NULL,NULL,NULL,NULL,isys,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
190404,allana,NULL,NULL,NULL,NULL,NULL,allana,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,8
148389,rayana,NULL,NULL,NULL,NULL,NULL,rayana,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,8
139381,juan,NULL,NULL,NULL,NULL,NULL,juan,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,8
128765,marcella,NULL,NULL,NULL,NULL,NULL,marcella,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,8
148431,philipe,NULL,NULL,NULL,NULL,NULL,philipe,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
136813,heloisa,NULL,NULL,NULL,NULL,NULL,heloisa,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,8
128538,arthur,NULL,NULL,NULL,NULL,NULL,arthur,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,8
111856,william,NULL,NULL,NULL,NULL,NULL,william,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,8
128568,renan,NULL,NULL,NULL,NULL,NULL,renan,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,8
144492,carolyne,NULL,NULL,NULL,NULL,NULL,carolyne,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,8
319551,wilame,NULL,NULL,NULL,NULL,NULL,wilame,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
128931,graça,NULL,NULL,NULL,NULL,NULL,graça,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,8
140786,catarina,NULL,NULL,NULL,NULL,NULL,catarina,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,1,8
227650,"Flavio Henrique",NULL,NULL,NULL,NULL,NULL,"Flavio Henrique",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,10,2,6
319714,"Sabrina Freitas",NULL,NULL,NULL,NULL,NULL,"Sabrina Freitas",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,1,1,6
90968,"Fabio Henrique",NULL,NULL,NULL,NULL,NULL,"Fabio Henrique",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,17,2,6
224221,betânia,NULL,NULL,NULL,NULL,NULL,betânia,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
303052,eber,NULL,NULL,NULL,NULL,NULL,eber,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
282957,glória,NULL,NULL,NULL,NULL,NULL,glória,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
128696,laís,NULL,NULL,NULL,NULL,NULL,laís,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
319728,kissiany,NULL,NULL,NULL,NULL,NULL,kissiany,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
319877,"vanildo oliveira",NULL,NULL,NULL,NULL,NULL,"vanildo oliveira",NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,0,3,6
319893,wiston,NULL,NULL,NULL,NULL,NULL,wiston,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
319894,tarcia,NULL,NULL,NULL,NULL,NULL,tarcia,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
224073,tony,NULL,NULL,NULL,NULL,NULL,tony,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,3,8
128614,vinicius,NULL,NULL,NULL,NULL,NULL,vinicius,NULL,https://tiagodemelo.info/logomarcas/padrao.png,NULL,NULL,2,8
